audio,text
M0000000163_0026.wav,ก้อย เดิน อี ห้า
M0000000163_0027.wav,ก้อย เดิน ไป อี ห้า
M0000000163_0028.wav,ก้อย ไป เอฟ สอง
M0000000163_0029.wav,ก้อย เดิน ไป เอฟ สอง
M0000000163_0030.wav,ก้อย อี หก ไป จี แปด
M0000000163_0031.wav,ก้อย อี หก เดิน ไป จี แปด
M0000000163_0032.wav,ก้อย จี ห้า กิน เอช หก
M0000000163_0033.wav,เดิน ก้อย จี ห้า ไป เอช หก
M0000000163_0034.wav,เณร กิน เอ แปด
M0000000163_0035.wav,เณร เดิน ไป เอ แปด
M0000000163_0036.wav,เณร กิน บี สอง
M0000000163_0037.wav,เณร เดิน ไป บี สอง
M0000000163_0038.wav,เณร กิน ซี ห้า
M0000000163_0039.wav,เดิน เณร ไป ซี ห้า
M0000000163_0040.wav,เณร ไป ดี สาม
M0000000163_0041.wav,เดิน เณร ไป ดี สาม
M0000000163_0042.wav,เณร ไป อี หก
M0000000163_0043.wav,เณร เดิน ไป อี หก
M0000000163_0044.wav,เณร ไป เอฟ สี่
M0000000163_0045.wav,เดิน เณร ไป เอฟ สี่
M0000000163_0046.wav,เณร เอฟ หก ไป จี เจ็ด
M0000000163_0047.wav,เณร เอฟ หก เดิน ไป จี เจ็ด
M0000000163_0048.wav,เณร บี เจ็ด กิน เอช หนึ่ง
M0000000163_0049.wav,เดิน เณร บี เจ็ด ไป เอช หนึ่ง
M0000000163_0050.wav,เรือดำน้ำ กิน เอ สี่
M0000000163_0051.wav,เรือดำน้ำ เดิน ไป เอ สี่
M0000000163_0052.wav,เรือดำน้ำ กิน บี แปด
M0000000163_0053.wav,เรือดำน้ำ เดิน ไป บี แปด
M0000000163_0054.wav,เรือดำน้ำ ไป ซี สอง
M0000000163_0055.wav,เดิน เรือดำน้ำ ไป ซี สอง
M0000000163_0056.wav,เรือดำน้ำ ไป ดี สาม
M0000000163_0057.wav,เดิน เรือดำน้ำ ไป ดี สาม
M0000000163_0058.wav,เรือดำน้ำ อี สาม กิน อี ห้า
M0000000163_0059.wav,เรือดำน้ำ อี สาม เดิน ไป อี ห้า
M0000000163_0060.wav,เรือดำน้ำ เอฟ เจ็ด กิน เอฟ หนึ่ง
M0000000163_0061.wav,เรือดำน้ำ เอฟ เจ็ด เดิน ไป เอฟ หนึ่ง
M0000000163_0062.wav,เรือดำน้ำ เอ หก ไป จี หก
M0000000163_0063.wav,เดิน เรือดำน้ำ เอ หก ไป จี หก
M0000000163_0064.wav,เรือดำน้ำ บี เจ็ด ไป เอช เจ็ด
M0000000163_0065.wav,เดิน เรือดำน้ำ เอ หก ไป เอช เจ็ด
M0000000163_0066.wav,ฟูฟู กิน เอ สาม
M0000000163_0067.wav,เดิน ฟูฟู ไป เอ สาม
M0000000163_0068.wav,ฟูฟู กิน บี เจ็ด
M0000000163_0069.wav,เดิน ฟูฟู ไป บี เจ็ด
M0000000163_0070.wav,ฟูฟู ไป ซี หนึ่ง
M0000000163_0071.wav,ฟูฟู เดิน ไป ซี หนึ่ง
M0000000163_0072.wav,ฟูฟู ไป ดี ห้า
M0000000163_0073.wav,ฟูฟู เดิน ไป ดี ห้า
M0000000163_0074.wav,ฟูฟู ดี สาม กิน อี ห้า
M0000000163_0075.wav,เดิน ฟูฟู ดี สาม ไป อี ห้า
M0000000163_0076.wav,ฟูฟู อี แปด กิน เอฟ หก
M0000000163_0077.wav,เดิน ฟูฟู ดี สาม ไป เอฟ หก
M0000000163_0078.wav,ฟูฟู อี หก ไป จี เจ็ด
M0000000163_0079.wav,ฟูฟู อี หก เดิน ไป จี เจ็ด
M0000000163_0080.wav,ฟูฟู เอฟ เจ็ด ไป เอช แปด
M0000000163_0081.wav,ฟูฟู เอฟ เจ็ด เดิน ไป เอช แปด
M0000000163_0082.wav,ราชา  กิน เอ สี่
M0000000163_0083.wav,ราชา  เดิน ไป เอ สี่
M0000000163_0084.wav,ราชา  กิน บี สอง
M0000000163_0085.wav,ราชา  เดิน ไป บี สอง
M0000000163_0086.wav,ราชา  กิน ซี ห้า
M0000000163_0087.wav,ราชา  เดิน ไป ซี ห้า
M0000000163_0088.wav,เดิน ราชา  ไป ดี หนึ่ง
M0000000163_0089.wav,เดิน ราชา  ไป อี ห้า
M0000000163_0090.wav,เดิน ราชา  ไป เอฟ สาม
M0000000163_0091.wav,เอ หนึ่ง กิน ผ่าน
M0000000163_0092.wav,เอ สอง กิน ผ่าน
M0000000163_0093.wav,บี สาม กิน ผ่าน
M0000000163_0094.wav,บี สี่ กิน ผ่าน
M0000000163_0095.wav,ซี ห้า กิน ผ่าน
M0000000163_0096.wav,ซี หก กิน ผ่าน
M0000000163_0097.wav,ดี เจ็ด กิน ผ่าน
M0000000163_0098.wav,ดี แปด กิน ผ่าน
M0000000163_0099.wav,อี หก กิน ผ่าน
M0000000163_0100.wav,อี สอง กิน ผ่าน
M0000000163_0101.wav,เอฟ สาม กิน ผ่าน
M0000000163_0102.wav,เอฟ สี่ กิน ผ่าน
M0000000163_0103.wav,จี ห้า กิน ผ่าน
M0000000163_0104.wav,จี หก กิน ผ่าน
M0000000163_0105.wav,เอช หก กิน ผ่าน
M0000000163_0106.wav,เอช สี่ กิน ผ่าน
M0000000163_0107.wav,แต่งตั้ง เอ เจ็ด เป็น ก้อย
M0000000163_0108.wav,แต่งตั้ง บี เจ็ด เป็น ก้อย
M0000000163_0109.wav,แต่งตั้ง ซี เจ็ด เป็น ก้อย
M0000000163_0110.wav,แต่งตั้ง ดี เจ็ด เป็น ก้อย
M0000000163_0111.wav,แต่งตั้ง อี เจ็ด เป็น ก้อย
M0000000163_0112.wav,แต่งตั้ง เอฟ เจ็ด เป็น เณร
M0000000163_0113.wav,แต่งตั้ง จี เจ็ด เป็น เณร
M0000000163_0114.wav,แต่งตั้ง เอช สอง เป็น เณร
M0000000163_0115.wav,แต่งตั้ง เอ สอง เป็น ฟูฟู
M0000000163_0116.wav,แต่งตั้ง บี สอง เป็น ฟูฟู
M0000000163_0117.wav,แต่งตั้ง ซี สอง เป็น ฟูฟู
M0000000163_0118.wav,แต่งตั้ง ดี สอง เป็น เรือดำน้ำ
M0000000163_0119.wav,แต่งตั้ง อี สอง เป็น เรือดำน้ำ
M0000000163_0120.wav,แต่งตั้ง เอฟ สอง เป็น เรือดำน้ำ
M0000000163_0121.wav,แต่งตั้ง ซี สาม เป็น เรือดำน้ำ
